시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
전라북도,부안군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,80,150,250,500,700,1200,0,0,0,0,0,부안군,063-580-4357,2021-05-24,4790000,전라북도 부안군
전라북도,부안군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,부안군,063-580-4357,2021-05-24,4790000,전라북도 부안군
전라북도,부안군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,부안군,063-580-4357,2021-05-24,4790000,전라북도 부안군
전라북도,부안군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,부안군,063-580-4357,2021-05-24,4790000,전라북도 부안군
전라북도,부안군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,부안군,063-580-4357,2021-05-24,4790000,전라북도 부안군
전라북도,부안군,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,부안군,063-580-4357,2021-05-24,4790000,전라북도 부안군
전라북도,부안군,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,부안군,063-580-4357,2021-05-24,4790000,전라북도 부안군
서울특별시,동작구,규격봉투,매립용,생활쓰레기,가정용(공사장생활폐기물),0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-820-1376,2021-06-08,3190000,서울특별시 동작구
경기도,시흥시,규격봉투,소각용,음식물쓰레기,가정용,50,0,100,0,150,0,500,1000,1500,0,0,0,0,0,0,자원순환과,031-310-2254,2021-06-01,4010000,경기도 시흥시
서울특별시,중랑구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2094-1947,2021-08-24,3060000,서울특별시 중랑구
서울특별시,중랑구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2021-08-24,3060000,서울특별시 중랑구
서울특별시,중랑구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,청소행정과,02-2094-1947,2021-08-24,3060000,서울특별시 중랑구
서울특별시,중랑구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2021-08-24,3060000,서울특별시 중랑구
경상남도,합천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,350,520,860,0,1320,0,0,0,환경위생과,055-930-3304,2021-08-24,5480000,경상남도 합천군
경상남도,합천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,430,0,1040,0,0,0,0,0,환경위생과,055-930-3304,2021-08-24,5480000,경상남도 합천군
경상남도,합천군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,170,350,0,0,0,0,0,0,0,환경위생과,055-930-3304,2021-08-24,5480000,경상남도 합천군
부산광역시,부산진구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,220,300,850,1280,2070,0,3080,4090,0,0,청소행정과,051-605-4464,2021-08-19,3290000,부산광역시 부산진구
충청남도,홍성군,규격봉투,기타,생활쓰레기,기타,20,0,40,0,60,100,200,400,600,1000,0,0,2000,0,0,환경과,041-630-1329,2021-07-31,4600000,충청남도 홍성군
서울특별시,서대문구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,1880,2500,0,0,청소행정과,02-330-1509,2021-08-11,3120000,서울특별시 서대문구
서울특별시,서대문구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,청소행정과,02-330-1509,2021-08-11,3120000,서울특별시 서대문구
서울특별시,서대문구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,청소행정과,02-330-1509,2021-08-11,3120000,서울특별시 서대문구
서울특별시,서대문구,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,청소행정과,02-330-1509,2021-08-11,3120000,서울특별시 서대문구
서울특별시,서대문구,규격봉투,소각용,음식물쓰레기,가정용,100,0,200,0,300,500,1000,2000,0,0,0,0,0,0,0,청소행정과,02-330-1509,2021-08-11,3120000,서울특별시 서대문구
대구광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,150,290,560,850,1400,0,2080,2770,0,0,환경자원과,053-661-2715,2021-08-17,3410000,대구광역시 중구
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2021-08-17,4750000,전라북도 장수군
부산광역시,남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,200,390,770,1150,1860,0,2770,0,0,0,자원순환과,051-607-4435,2020-12-10,3310000,부산광역시 남구
경상북도,울릉군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,170,300,0,710,0,0,1420,0,0,환경위생과,054-790-6186,2020-12-31,5260000,경상북도 울릉군
서울특별시,금천구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2627-2375,2021-08-31,3170000,서울특별시 금천구
서울특별시,금천구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-2627-2375,2021-08-31,3170000,서울특별시 금천구
서울특별시,금천구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,청소행정과,02-2627-2375,2021-08-31,3170000,서울특별시 금천구
서울특별시,금천구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,청소행정과,02-2627-2375,2021-08-31,3170000,서울특별시 금천구
전라북도,전주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,0,1140,0,0,2290,0,0,자원순환과,063-281-2325,2021-08-31,4640000,전라북도 전주시
전라북도,전주시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,자원순환과,063-281-2325,2021-08-31,4640000,전라북도 전주시
전라북도,전주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,0,1140,0,0,0,0,0,자원순환과,063-281-2325,2021-08-31,4640000,전라북도 전주시
전라북도,전주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,460,0,0,0,0,0,0,0,자원순환과,063-281-2325,2021-08-31,4640000,전라북도 전주시
부산광역시,수영구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-610-4437,2021-08-27,3380000,부산광역시 수영구
부산광역시,수영구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,0,0,0,0,0,0,0,자원순환과,051-610-4437,2021-08-27,3380000,부산광역시 수영구
부산광역시,수영구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,1280,0,0,0,0,0,0,자원순환과,051-610-4437,2021-08-27,3380000,부산광역시 수영구
부산광역시,수영구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2400,3600,0,0,0,0,0,0,자원순환과,051-610-4437,2021-08-27,3380000,부산광역시 수영구
부산광역시,수영구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2270,0,3380,0,0,0,자원순환과,051-610-4437,2021-08-27,3380000,부산광역시 수영구
서울특별시,강동구,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,서울특별시 강동구청 청소행정과,02-3425-5860,2021-08-25,3240000,서울특별시 강동구
서울특별시,강동구,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,서울특별시 강동구청 청소행정과,02-3425-5860,2021-08-25,3240000,서울특별시 강동구
서울특별시,강동구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,서울특별시 강동구청 청소행정과,02-3425-5860,2021-08-25,3240000,서울특별시 강동구
서울특별시,강동구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,서울특별시 강동구청 청소행정과,02-3425-5860,2021-08-25,3240000,서울특별시 강동구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0,환경보호과,032-760-7410,2021-08-31,3490000,인천광역시 중구
울산광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0,울산광역시 중구 환경미화과,052-290-3760,2021-09-27,3690000,울산광역시 중구
울산광역시,중구,규격봉투,소각용,생활쓰레기,가정용+사업장,0,0,0,0,0,160,310,600,0,1490,0,2220,0,0,0,울산광역시 중구 환경미화과,052-290-3760,2021-09-27,3690000,울산광역시 중구
서울특별시,용산구,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,자원순환과,02-2199-7298,2021-09-27,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2021-09-27,3020000,서울특별시 용산구
서울특별시,용산구,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,자원순환과,02-2199-7298,2021-09-27,3020000,서울특별시 용산구
서울특별시,용산구,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2021-09-27,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,자원순환과,02-2199-7298,2021-09-27,3020000,서울특별시 용산구
전라남도,영광군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,160,300,0,750,0,0,0,0,0,환경산림과,061-350-5343,2021-09-17,4970000,전라남도 영광군
경상북도,김천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,180,350,0,860,0,1270,0,0,0,자원순환과,054-420-6191,2021-08-31,5060000,경상북도 김천시
경상남도,거제시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,150,250,350,650,0,0,0,0,0,0,0,자원순환과,055-639-4815,2021-07-16,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1800,0,2750,3700,0,0,자원순환과,055-639-4815,2021-07-16,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1400,2200,0,3400,4600,0,0,자원순환과,055-639-4815,2021-07-16,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2350,0,3700,5000,0,0,자원순환과,055-639-4815,2021-07-16,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,자원순환과,055-639-4815,2021-07-16,5370000,경상남도 거제시
경상남도,거창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,100,200,400,0,900,0,0,1800,0,0,환경과,055-940-3500,2021-07-15,5470000,경상남도 거창군
경상남도,거창군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,055-940-3500,2021-07-15,5470000,경상남도 거창군
경상남도,거창군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1060,0,0,2120,0,0,환경과,055-940-3500,2021-07-15,5470000,경상남도 거창군
강원도,삼척시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,환경과,033-570-3338,2021-07-07,4240000,강원도 삼척시
강원도,삼척시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,50,80,150,290,0,0,0,0,0,0,0,환경과,033-570-3338,2021-07-07,4240000,강원도 삼척시
강원도,삼척시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,150,290,0,710,0,0,1410,0,0,환경과,033-570-3338,2021-07-07,4240000,강원도 삼척시
전라남도,보성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,140,260,0,640,0,950,0,0,0,환경생태과,061-850-5344,2021-07-13,4890000,전라남도 보성군
전라북도,무주군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,50,80,170,330,0,820,0,0,1650,0,0,환경위생과,063-320-2336,2021-07-10,4740000,전라북도 무주군
서울특별시,종로구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,1880,2500,0,0,청소행정과,02-2148-2364,2021-07-09,3000000,서울특별시 종로구
서울특별시,종로구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2148-2364,2021-07-09,3000000,서울특별시 종로구
서울특별시,종로구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,청소행정과,02-2148-2364,2021-07-09,3000000,서울특별시 종로구
서울특별시,종로구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-2148-2364,2021-07-09,3000000,서울특별시 종로구
전라북도,군산시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,300,500,0,1250,0,1850,0,0,0,자원순환과,063-454-3455,2021-07-07,4670000,전라북도 군산시
전라북도,군산시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,300,500,0,0,0,0,0,0,0,자원순환과,063-454-3455,2021-07-07,4670000,전라북도 군산시
전라북도,군산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,063-454-3455,2021-07-07,4670000,전라북도 군산시
인천광역시,중구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,환경보호과,032-760-7410,2021-08-31,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3220,5290,0,0,10400,0,0,환경보호과,032-760-7410,2021-08-31,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2021-08-31,3490000,인천광역시 중구
인천광역시,중구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2021-08-31,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3970,0,6500,0,0,환경보호과,032-760-7410,2021-08-31,3490000,인천광역시 중구
경상남도,남해군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,0,1000,0,0,0,0,0,남해군청 환경녹지과,055-860-3264,2021-03-31,5430000,경상남도 남해군
부산광역시,사상구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소행정과,051-310-4336,2021-03-26,3390000,부산광역시 사상구
부산광역시,사상구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,0,0,0,0,0,0,0,청소행정과,051-310-4336,2021-03-26,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1460,2370,0,3530,4690,0,0,청소행정과,051-310-4336,2021-03-26,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,2000,3300,0,0,0,0,0,청소행정과,051-310-4336,2021-03-26,3390000,부산광역시 사상구
서울특별시,강북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-901-6795,2021-05-26,3080000,서울특별시 강북구
서울특별시,강북구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-901-6795,2021-05-26,3080000,서울특별시 강북구
서울특별시,강북구,규격봉투,매립용,음식물쓰레기,가정용,100,0,200,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-901-6795,2021-05-26,3080000,서울특별시 강북구
서울특별시,강북구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-901-6795,2021-05-26,3080000,서울특별시 강북구
경기도,양주시,규격봉투,소각용,생활쓰레기,가정용,30,0,0,0,90,150,300,600,0,1500,0,2250,0,0,0,양주시 청소행정과,031-8082-6903,2021-05-30,5590000,경기도 양주시
경기도,양주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,5000,0,0,0,0,0,양주시 청소행정과,031-8082-6903,2021-05-30,5590000,경기도 양주시
경기도,양주시,규격봉투,매립용,음식물쓰레기,가정용,30,0,0,0,90,150,300,600,0,0,0,0,0,0,0,양주시 청소행정과,031-8082-6903,2021-05-30,5590000,경기도 양주시
서울특별시,동작구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-820-1376,2021-06-08,3190000,서울특별시 동작구
서울특별시,동작구,규격봉투,기타,생활쓰레기,가정용(음식물),100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-820-1376,2021-06-08,3190000,서울특별시 동작구
서울특별시,동작구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,800,0,2000,0,0,4000,0,0,청소행정과,02-820-1376,2021-06-08,3190000,서울특별시 동작구
광주광역시,광산구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,청소행정과,062-960-8486,2021-07-15,3630000,광주광역시 광산구
광주광역시,광산구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,380,740,0,0,0,0,0,0,0,청소행정과,062-960-8486,2021-07-15,3630000,광주광역시 광산구
대구광역시,남구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,150,0,0,850,1400,0,2080,2770,0,0,녹색환경과,053-664-2715,2021-08-02,3440000,대구광역시 남구
대구광역시,남구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,290,560,0,0,0,0,0,0,0,녹색환경과,053-664-2715,2021-08-02,3440000,대구광역시 남구
경기도,오산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,140,260,480,720,1200,0,2000,0,0,0,청소자원과,031-8036-6714,2021-08-04,4000000,경기도 오산시
경기도,오산시,규격봉투,소각용,음식물쓰레기,가정용,40,0,80,0,130,220,440,880,0,0,0,0,0,0,0,청소자원과,031-8036-6714,2021-08-04,4000000,경기도 오산시
경기도,오산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,260,480,0,0,0,0,0,0,0,청소자원과,031-8036-6714,2021-08-04,4000000,경기도 오산시
경기도,오산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1500,0,2000,0,0,0,0,0,청소자원과,031-8036-6714,2021-08-04,4000000,경기도 오산시
경기도,여주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,0,1150,0,0,2300,0,0,자원순환과,031-887-2453,2021-07-21,5700000,경기도 여주시
경기도,여주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,460,0,0,0,0,0,0,0,자원순환과,031-887-2453,2021-07-21,5700000,경기도 여주시
경기도,여주시,규격봉투,매립용,음식물쓰레기,가정용,30,0,50,0,70,120,230,460,0,1150,0,0,0,0,0,자원순환과,031-887-2453,2021-07-21,5700000,경기도 여주시
경기도,의왕시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,190,350,680,0,1700,0,0,3300,0,0,청소과,031-345-2843,2021-07-26,4030000,경기도 의왕시
경기도,의왕시,규격봉투,소각용,음식물쓰레기,가정용,80,0,160,0,240,400,800,1600,0,0,0,0,0,0,0,청소과,031-345-2843,2021-07-26,4030000,경기도 의왕시
경기도,의왕시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,350,680,0,0,0,0,0,0,0,청소과,031-345-2843,2021-07-26,4030000,경기도 의왕시
경기도,의왕시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,청소과,031-345-2843,2021-07-26,4030000,경기도 의왕시
강원도,홍천군,규격봉투,소각용,생활쓰레기,가정용,0,0,45,0,70,12,230,450,0,1110,0,0,2200,0,0,자원순환,033-430-2634,2019-12-16,4250000,강원도 홍천군
강원도,홍천군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,450,0,0,0,0,0,0,0,자원순환,033-430-2634,2019-12-16,4250000,강원도 홍천군
전라남도,나주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,130,250,360,570,0,900,1130,0,0,청소자원과,061-339-8943,2019-07-01,4830000,전라남도 나주시
전라북도,김제시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,190,360,0,890,0,0,0,0,0,환경과,063-540-3165,2018-08-09,4710000,전라북도 김제시
서울특별시,영등포구,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,0,130,250,490,740,1250,0,1880,2500,0,0,청소과,02-2670-3437,2020-12-15,3180000,서울특별시 영등포구
서울특별시,영등포구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,0,0,0,0,0,0,청소과,02-2670-3437,2020-12-15,3180000,서울특별시 영등포구
서울특별시,영등포구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,1000,2000,0,0,0,0,0,0,0,청소과,02-2670-3436,2020-12-15,3180000,서울특별시 영등포구
서울특별시,영등포구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,청소과,02-2670-3437,2020-12-15,3180000,서울특별시 영등포구
전라남도,광양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,260,530,0,1300,0,0,0,0,0,자원순환과,061-797-2794,2021-03-04,4840000,전라남도 광양시
서울특별시,강서구,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,90,130,250,490,740,1250,0,1880,2500,0,0,자원순환과,02-2600-4057,2021-03-12,3150000,서울특별시 강서구
서울특별시,강서구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,0,4000,0,0,자원순환과,02-2600-4057,2021-03-12,3150000,서울특별시 강서구
서울특별시,강서구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,2000,0,0,0,0,0,0,0,자원순환과,02-2600-4057,2021-03-12,3150000,서울특별시 강서구
서울특별시,강서구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,자원순환과,02-2600-4057,2021-03-12,3150000,서울특별시 강서구
서울특별시,강서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,자원순환과,02-2600-4057,2021-03-12,3150000,서울특별시 강서구
광주광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,청소행정과,062-360-7969,2021-03-11,3600000,광주광역시 서구
충청북도,진천군,규격봉투,소각용,생활쓰레기,가정용,60,0,70,0,100,140,250,480,0,1180,0,0,2300,0,0,식산업자원과,043-539-3466,2021-03-04,4450000,충청북도 진천군
